anime_id,Name,English name,Other name,Score,Genres,Synopsis,Type,Episodes,Aired,Premiered,Status,Producers,Licensors,Studios,Source,Duration,Rating,Rank,Popularity,Favorites,Scored By,Members,Image URL
47917,Bocchi the Rock!,Bocchi the Rock!,ぼっち・ざ・ろっく！,8.85,Comedy,"Yearning to make friends and perform live with a band, lonely and socially anxious Hitori ""Bocchi"" Gotou devotes her time to playing the guitar. On a fateful day, Bocchi meets the outgoing drummer Nijika Ijichi, who invites her to join Kessoku Band when their guitarist, Ikuyo Kita, flees before their first show. Soon after, Bocchi meets her final bandmate—the cool bassist Ryou Yamada. 

Although their first performance together is subpar, the girls feel empowered by their shared love for music, and they are soon rejoined by Kita. Finding happiness in performing, Bocchi and her bandmates put their hearts into improving as musicians while making the most of their fleeting high school days.",TV,12.0,"Oct 9, 2022 to Dec 25, 2022",fall 2022,Finished Airing,"Aniplex, Houbunsha",UNKNOWN,CloverWorks,4-koma manga,23 min per ep,PG-13 - Teens 13 or older,28.0,496,20871,248263.0,425470,https://cdn.myanimelist.net/images/anime/1448/127956.jpg
36838,Gintama.: Shirogane no Tamashii-hen,Gintama.: Silver Soul Arc,銀魂. 銀ノ魂篇,8.81,"Action, Comedy, Sci-Fi","After the fierce battle on Rakuyou, the untold past and true goal of the immortal Naraku leader, Utsuro, are finally revealed. By corrupting the Altana reserves of several planets, Utsuro has successfully triggered the intervention of the Tendoshuu’s greatest enemy: the Altana Liberation Army. With Earth as the main battleground in this interplanetary war, Utsuro's master plan to destroy the planet—and himself—is nearly complete. 

An attack on the O-Edo Central Terminal marks the beginning of the final battle to take back the land of the samurai. With the Yorozuya nowhere in sight, the bakufu all but collapsed, and the Shogun missing, the people are left completely helpless as the Liberation Army begins pillaging Edo in the name of freeing them from the Tendoshuu's rule. 

Caught in the crossfire between two equally imposing forces, can Gintoki, Kagura, Shinpachi, and the former students of Shouyou Yoshida put aside their differences and unite their allies to protect what they hold dear?",TV,12.0,"Jan 8, 2018 to Mar 26, 2018",winter 2018,Finished Airing,"TV Tokyo, Aniplex, Dentsu, Shueisha",UNKNOWN,Bandai Namco Pictures,Manga,24 min per ep,PG-13 - Teens 13 or older,29.0,1117,1136,97711.0,200193,https://cdn.myanimelist.net/images/anime/12/89603.jpg
40682,Kingdom 3rd Season,Kingdom: Season 3,キングダム 第3シリーズ,8.81,Action,"Following the successful Sanyou campaign, the Qin army, including 1,000-Man Commander Xin, inches ever closer to fulfilling King Ying Zheng's dream of unifying China. With a major geographical foothold in the state of Wei now under its control, Qin sets its sights eastward toward the remaining warring states.

Meanwhile Li Mu—an unparalleled strategist and the newly appointed prime minister of the state of Zhao—has taken advantage of Zhao's temporary truce with Qin to negotiate with the other states without interruption. Seemingly without warning, Ying Zheng receives news that armies from the states of Chu, Zhao, Wei, Han, Yan, and Qi have crossed into Qin territory. Realizing too late the purpose behind Li Mu's truce with Qin, Zheng quickly gathers his advisors to devise a plan to address the six-state coalition army on their doorstep. For the first time in history, the state of Qin faces complete destruction and must use every resource and strategy at their disposal to prevent themselves from being wiped off the map.",TV,26.0,"Apr 6, 2020 to Oct 17, 2021",spring 2020,Finished Airing,Shueisha,Funimation,"Pierrot, Studio Signpost",Manga,25 min per ep,R - 17+ (violence & profanity),30.0,2057,1842,34132.0,91080,https://cdn.myanimelist.net/images/anime/1443/111830.jpg
49387,Vinland Saga Season 2,Vinland Saga Season 2,ヴィンランド・サガ SEASON2,8.81,"Action, Adventure, Drama","After his father's death and the destruction of his village at the hands of English raiders, Einar wishes for a peaceful life with his family on their newly rebuilt farms. However, fate has other plans: his village is invaded once again. Einar watches helplessly as the marauding Danes burn his lands and slaughter his family. The invaders capture Einar and take him back to Denmark as a slave. 

Einar clings to his mother's final words to survive. He is purchased by Ketil, a kind slave owner and landlord who promises that Einar can regain his freedom in return for working in the fields. Soon, Einar encounters his new partner in farm cultivation—Thorfinn, a dejected and melancholic slave. As Einar and Thorfinn work together toward their freedom, they are haunted by both sins of the past and the ploys of the present. Yet they carry on, grasping for a glimmer of hope, redemption, and peace in a world that is nothing but unjust and unforgiving.",TV,24.0,"Jan 10, 2023 to Jun 20, 2023",winter 2023,Finished Airing,"Dentsu, Kodansha, Twin Engine",UNKNOWN,MAPPA,Manga,25 min per ep,R - 17+ (violence & profanity),34.0,498,7028,108717.0,424641,https://cdn.myanimelist.net/images/anime/1170/124312.jpg
37510,Mob Psycho 100 II,Mob Psycho 100 II,モブサイコ100 II,8.8,"Action, Comedy, Supernatural","Shigeo ""Mob"" Kageyama is now maturing and understanding his role as a supernatural psychic that has the power to drastically affect the livelihood of others. He and his mentor Reigen Arataka continue to deal with supernatural requests from clients, whether it be exorcizing evil spirits or tackling urban legends that haunt the citizens.

While the workflow remains the same, Mob isn't just blindly following Reigen around anymore. With all his experiences as a ridiculously strong psychic, Mob's supernatural adventures now have more weight to them. Things take on a serious and darker tone as the dangers Mob and Reigen face are much more tangible and unsettling than ever before.",TV,13.0,"Jan 7, 2019 to Apr 1, 2019",winter 2019,Finished Airing,"Warner Bros. Japan, KlockWorx, BS Fuji, Hakuhodo DY Music & Pictures, Shogakukan",Funimation,Bones,Web manga,24 min per ep,PG-13 - Teens 13 or older,33.0,75,31617,902759.0,1432788,https://cdn.myanimelist.net/images/anime/1918/96303.jpg
40028,Shingeki no Kyojin: The Final Season,Attack on Titan: Final Season,進撃の巨人 The Final Season,8.8,"Action, Drama","Gabi Braun and Falco Grice have been training their entire lives to inherit one of the seven Titans under Marley's control and aid their nation in eradicating the Eldians on Paradis. However, just as all seems well for the two cadets, their peace is suddenly shaken by the arrival of Eren Yeager and the remaining members of the Survey Corps.

Having finally reached the Yeager family basement and learned about the dark history surrounding the Titans, the Survey Corps has at long last found the answer they so desperately fought to uncover. With the truth now in their hands, the group set out for the world beyond the walls.

In Shingeki no Kyojin: The Final Season, two utterly different worlds collide as each party pursues its own agenda in the long-awaited conclusion to Paradis' fight for freedom.",TV,16.0,"Dec 7, 2020 to Mar 29, 2021",winter 2021,Finished Airing,"Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Techno Sound, Pony Canyon Enterprise",Funimation,MAPPA,Manga,23 min per ep,R - 17+ (violence & profanity),34.0,41,51403,1219934.0,1846397,https://cdn.myanimelist.net/images/anime/1000/110531.jpg
47778,Kimetsu no Yaiba: Yuukaku-hen,Demon Slayer: Kimetsu no Yaiba Entertainment District Arc,鬼滅の刃 遊郭編,8.8,"Action, Fantasy","The devastation of the Mugen Train incident still weighs heavily on the members of the Demon Slayer Corps. Despite being given time to recover, life must go on, as the wicked never sleep: a vicious demon is terrorizing the alluring women of the Yoshiwara Entertainment District. The Sound Pillar, Tengen Uzui, and his three wives are on the case. However, when he soon loses contact with his spouses, Tengen fears the worst and enlists the help of Tanjirou Kamado, Zenitsu Agatsuma, and Inosuke Hashibira to infiltrate the district's most prominent houses and locate the depraved Upper Rank demon.",TV,11.0,"Dec 5, 2021 to Feb 13, 2022",winter 2022,Finished Airing,"Aniplex, Shueisha","Aniplex of America, Crunchyroll",ufotable,Manga,26 min per ep,R - 17+ (violence & profanity),31.0,99,23462,772130.0,1244195,https://cdn.myanimelist.net/images/anime/1908/120036.jpg
31758,Kizumonogatari III: Reiketsu-hen,Kizumonogatari Part 3: Cold-Blooded,傷物語〈Ⅲ冷血篇〉,8.79,"Action, Mystery, Supernatural","After helping revive the legendary vampire Kiss-shot Acerola-orion Heart-under-blade, Koyomi Araragi has become a vampire himself and her servant. Kiss-shot is certain she can turn him back into a human, but only once regaining her full power. 

Araragi has hunted down the three vampire hunters that defeated Kiss-shot and retrieved her limbs to return her to full strength. However, now that Araragi has almost accomplished what he’s been fighting for this whole time, he has to consider if this is what he really wants. Once he revives this powerful immortal vampire, there is no telling what she might do, and there would be no way of stopping her.

But there is more to the story that Araragi doesn’t understand. If a newborn vampire like him could defeat the hunters, how did they overpower Kiss-shot? Can he trust her to turn him back to a human? And how is that even possible in the first place?

Araragi is at his limit but he must come to a decision, and it may not be possible to resolve this situation without doing something he’ll regret…",Movie,1.0,"Jan 6, 2017",UNKNOWN,Finished Airing,"Aniplex, Kodansha",Aniplex of America,Shaft,Light novel,1 hr 23 min,R - 17+ (violence & profanity),34.0,473,7221,255527.0,439890,https://cdn.myanimelist.net/images/anime/1084/112813.jpg
199,Sen to Chihiro no Kamikakushi,Spirited Away,千と千尋の神隠し,8.78,"Adventure, Award Winning, Supernatural","Stubborn, spoiled, and naïve, 10-year-old Chihiro Ogino is less than pleased when she and her parents discover an abandoned amusement park on the way to their new house. Cautiously venturing inside, she realizes that there is more to this place than meets the eye, as strange things begin to happen once dusk falls. Ghostly apparitions and food that turns her parents into pigs are just the start—Chihiro has unwittingly crossed over into the spirit world. Now trapped, she must summon the courage to live and work amongst spirits, with the help of the enigmatic Haku and the cast of unique characters she meets along the way.

Vivid and intriguing, Sen to Chihiro no Kamikakushi tells the story of Chihiro's journey through an unfamiliar world as she strives to save her parents and return home.",Movie,1.0,"Jul 20, 2001",UNKNOWN,Finished Airing,Toho,"Disney Platform Distribution, GKIDS",Studio Ghibli,Original,2 hr 4 min,PG - Children,36.0,44,31139,1234780.0,1760676,https://cdn.myanimelist.net/images/anime/6/79597.jpg
32935,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,Haikyu!! 3rd Season,ハイキュー!! 烏野高校 VS 白鳥沢学園高校,8.78,Sports,"After the victory against Aoba Jousai High, Karasuno High School, once called “a fallen powerhouse, a crow that can’t fly,” has finally reached the climax of the heated Spring tournament. Now, to advance to nationals, the Karasuno team has to defeat the powerhouse Shiratorizawa Academy. Karasuno’s greatest hurdle is their adversary’s ace, Wakatoshi Ushijima, the number one player in the Miyagi Prefecture, and one of the country’s top three aces.

Only the strongest team will make it to the national tournament. Since this match is the third-year players’ last chance to qualify for nationals, Karasuno has to use everything they learned during the training camp and prior matches to attain victory. Filled with restlessness and excitement, both teams are determined to come out on top in the third season of Haikyuu!!.",TV,10.0,"Oct 8, 2016 to Dec 10, 2016",fall 2016,Finished Airing,"Dentsu, Mainichi Broadcasting System, Movic, Sony Music Entertainment, TOHO animation, Shueisha",Sentai Filmworks,Production I.G,Manga,24 min per ep,PG-13 - Teens 13 or older,37.0,117,15202,757885.0,1141227,https://cdn.myanimelist.net/images/anime/7/81992.jpg
